dataelement,period,orgunit,categoryoptioncombo,attributeoptioncombo,value,storedby
tArf2JT2OGN,201610,extrfMeqcik,g7Lh5zbS2En,NbvMUkJmS5N,10,felix
lgfAGuYAdPZ,201610,wykZYTXhfB2,p8KHSw07YH1,NbvMUkJmS5N,5,felix
lgfAGuYAdPZ,201610,wykZYTXhfB2,lbCDtnQRrh6,NbvMUkJmS5N,3,felix
uAlw1jSa1Az,201610,wykZYTXhfB2,g7Lh5zbS2En,NbvMUkJmS5N,1,felix
tArf2JT2OGN,201610,wykZYTXhfB2,cJKLG2tjEmO,NbvMUkJmS5N,1,felix
tArf2JT2OGN,201610,wykZYTXhfB2,g7Lh5zbS2En,NbvMUkJmS5N,3,felix
lgfAGuYAdPZ,201610,Sa09VvUuxnM,p8KHSw07YH1,NbvMUkJmS5N,2,felix
lgfAGuYAdPZ,201610,Sa09VvUuxnM,lbCDtnQRrh6,NbvMUkJmS5N,3,felix
tArf2JT2OGN,201610,Sa09VvUuxnM,g7Lh5zbS2En,NbvMUkJmS5N,1,felix
lgfAGuYAdPZ,201610,qAc4WUI4EIi,p8KHSw07YH1,NbvMUkJmS5N,32,felix
lgfAGuYAdPZ,201610,qAc4WUI4EIi,lbCDtnQRrh6,NbvMUkJmS5N,15,felix
uAlw1jSa1Az,201610,qAc4WUI4EIi,g7Lh5zbS2En,NbvMUkJmS5N,1,felix
tArf2JT2OGN,201610,qAc4WUI4EIi,g7Lh5zbS2En,NbvMUkJmS5N,4,felix
lgfAGuYAdPZ,201610,uxW1qJ0k9uj,p8KHSw07YH1,NbvMUkJmS5N,2,felix
lgfAGuYAdPZ,201610,JtN9gphA3Rj,p8KHSw07YH1,NbvMUkJmS5N,415,felix
lgfAGuYAdPZ,201610,JtN9gphA3Rj,lbCDtnQRrh6,NbvMUkJmS5N,93,felix
zpJjBI4BewR,201610,JtN9gphA3Rj,p8KHSw07YH1,NbvMUkJmS5N,4,felix
zpJjBI4BewR,201610,JtN9gphA3Rj,lbCDtnQRrh6,NbvMUkJmS5N,1,felix
uAlw1jSa1Az,201610,JtN9gphA3Rj,cJKLG2tjEmO,NbvMUkJmS5N,1,felix
uAlw1jSa1Az,201610,JtN9gphA3Rj,g7Lh5zbS2En,NbvMUkJmS5N,1,felix
tArf2JT2OGN,201610,JtN9gphA3Rj,cJKLG2tjEmO,NbvMUkJmS5N,1,felix
tArf2JT2OGN,201610,JtN9gphA3Rj,g7Lh5zbS2En,NbvMUkJmS5N,4,felix
lgfAGuYAdPZ,201610,YZuzvi5zGPy,p8KHSw07YH1,NbvMUkJmS5N,331,felix
lgfAGuYAdPZ,201610,YZuzvi5zGPy,lbCDtnQRrh6,NbvMUkJmS5N,74,felix
zpJjBI4BewR,201610,YZuzvi5zGPy,lbCDtnQRrh6,NbvMUkJmS5N,2,felix
uAlw1jSa1Az,201610,YZuzvi5zGPy,g7Lh5zbS2En,NbvMUkJmS5N,5,felix
tArf2JT2OGN,201610,YZuzvi5zGPy,cJKLG2tjEmO,NbvMUkJmS5N,4,felix
tArf2JT2OGN,201610,YZuzvi5zGPy,g7Lh5zbS2En,NbvMUkJmS5N,28,felix
lgfAGuYAdPZ,201610,f1mpqnM6p8W,p8KHSw07YH1,OdLHu28BL28,24,felix
lgfAGuYAdPZ,201610,f1mpqnM6p8W,lbCDtnQRrh6,OdLHu28BL28,41,felix
zpJjBI4BewR,201610,f1mpqnM6p8W,p8KHSw07YH1,OdLHu28BL28,2,felix
uAlw1jSa1Az,201610,f1mpqnM6p8W,g7Lh5zbS2En,OdLHu28BL28,4,felix
tArf2JT2OGN,201610,f1mpqnM6p8W,cJKLG2tjEmO,OdLHu28BL28,2,felix
tArf2JT2OGN,201610,f1mpqnM6p8W,g7Lh5zbS2En,OdLHu28BL28,15,felix
lgfAGuYAdPZ,201610,DoFGg4toGRt,p8KHSw07YH1,OdLHu28BL28,32,felix
lgfAGuYAdPZ,201610,DoFGg4toGRt,lbCDtnQRrh6,OdLHu28BL28,52,felix
zpJjBI4BewR,201610,DoFGg4toGRt,lbCDtnQRrh6,OdLHu28BL28,3,felix
uAlw1jSa1Az,201610,DoFGg4toGRt,g7Lh5zbS2En,OdLHu28BL28,2,felix
tArf2JT2OGN,201610,DoFGg4toGRt,cJKLG2tjEmO,OdLHu28BL28,1,felix
tArf2JT2OGN,201610,DoFGg4toGRt,g7Lh5zbS2En,OdLHu28BL28,16,felix
lgfAGuYAdPZ,201610,fG07wRWF4mw,p8KHSw07YH1,NbvMUkJmS5N,663,felix
zpJjBI4BewR,201610,fG07wRWF4mw,p8KHSw07YH1,NbvMUkJmS5N,9,felix
uAlw1jSa1Az,201610,fG07wRWF4mw,cJKLG2tjEmO,NbvMUkJmS5N,2,felix
uAlw1jSa1Az,201610,fG07wRWF4mw,g7Lh5zbS2En,NbvMUkJmS5N,24,felix
tArf2JT2OGN,201610,fG07wRWF4mw,cJKLG2tjEmO,NbvMUkJmS5N,29,felix
tArf2JT2OGN,201610,fG07wRWF4mw,g7Lh5zbS2En,NbvMUkJmS5N,331,felix
lgfAGuYAdPZ,201610,xfBJE36F5de,p8KHSw07YH1,NbvMUkJmS5N,2,felix
lgfAGuYAdPZ,201610,ENCv690Yryw,p8KHSw07YH1,OdLHu28BL28,56,felix
lgfAGuYAdPZ,201610,ENCv690Yryw,lbCDtnQRrh6,OdLHu28BL28,464,felix
zpJjBI4BewR,201610,ENCv690Yryw,lbCDtnQRrh6,OdLHu28BL28,17,felix
uAlw1jSa1Az,201610,ENCv690Yryw,cJKLG2tjEmO,OdLHu28BL28,1,felix
uAlw1jSa1Az,201610,ENCv690Yryw,g7Lh5zbS2En,OdLHu28BL28,15,felix
tArf2JT2OGN,201610,ENCv690Yryw,cJKLG2tjEmO,OdLHu28BL28,3,felix
tArf2JT2OGN,201610,ENCv690Yryw,g7Lh5zbS2En,OdLHu28BL28,51,felix
tArf2JT2OGN,201610,EPAB7cFMg8F,g7Lh5zbS2En,NbvMUkJmS5N,2,felix
lgfAGuYAdPZ,201610,MquvtmkXHX7,p8KHSw07YH1,NbvMUkJmS5N,2,felix
tArf2JT2OGN,201610,MquvtmkXHX7,cJKLG2tjEmO,NbvMUkJmS5N,1,felix
tArf2JT2OGN,201610,MquvtmkXHX7,g7Lh5zbS2En,NbvMUkJmS5N,3,felix
lgfAGuYAdPZ,201610,O6IgLPqi84s,p8KHSw07YH1,NbvMUkJmS5N,22,felix
lgfAGuYAdPZ,201610,O6IgLPqi84s,lbCDtnQRrh6,NbvMUkJmS5N,6,felix
lgfAGuYAdPZ,201610,QicfgXP0eIq,p8KHSw07YH1,NbvMUkJmS5N,300,felix
zpJjBI4BewR,201610,QicfgXP0eIq,p8KHSw07YH1,NbvMUkJmS5N,4,felix
uAlw1jSa1Az,201610,QicfgXP0eIq,cJKLG2tjEmO,NbvMUkJmS5N,1,felix
uAlw1jSa1Az,201610,QicfgXP0eIq,g7Lh5zbS2En,NbvMUkJmS5N,3,felix
tArf2JT2OGN,201610,QicfgXP0eIq,cJKLG2tjEmO,NbvMUkJmS5N,6,felix
tArf2JT2OGN,201610,QicfgXP0eIq,g7Lh5zbS2En,NbvMUkJmS5N,28,felix
lgfAGuYAdPZ,201610,sfbAvJY0SZo,p8KHSw07YH1,NbvMUkJmS5N,29,felix
lgfAGuYAdPZ,201610,sfbAvJY0SZo,lbCDtnQRrh6,NbvMUkJmS5N,25,felix
uAlw1jSa1Az,201610,sfbAvJY0SZo,g7Lh5zbS2En,NbvMUkJmS5N,2,felix
tArf2JT2OGN,201610,sfbAvJY0SZo,cJKLG2tjEmO,NbvMUkJmS5N,2,felix
tArf2JT2OGN,201610,sfbAvJY0SZo,g7Lh5zbS2En,NbvMUkJmS5N,5,felix
lgfAGuYAdPZ,201610,lkweBoYBFex,p8KHSw07YH1,NbvMUkJmS5N,21,felix
lgfAGuYAdPZ,201610,lkweBoYBFex,lbCDtnQRrh6,NbvMUkJmS5N,11,felix
uAlw1jSa1Az,201610,lkweBoYBFex,g7Lh5zbS2En,NbvMUkJmS5N,3,felix
tArf2JT2OGN,201610,lkweBoYBFex,cJKLG2tjEmO,NbvMUkJmS5N,4,felix
tArf2JT2OGN,201610,lkweBoYBFex,g7Lh5zbS2En,NbvMUkJmS5N,20,felix
lgfAGuYAdPZ,201610,km06lXUQMHh,p8KHSw07YH1,NbvMUkJmS5N,250,felix
lgfAGuYAdPZ,201610,km06lXUQMHh,lbCDtnQRrh6,NbvMUkJmS5N,103,felix
zpJjBI4BewR,201610,km06lXUQMHh,lbCDtnQRrh6,NbvMUkJmS5N,2,felix
uAlw1jSa1Az,201610,km06lXUQMHh,g7Lh5zbS2En,NbvMUkJmS5N,5,felix
tArf2JT2OGN,201610,km06lXUQMHh,cJKLG2tjEmO,NbvMUkJmS5N,4,felix
tArf2JT2OGN,201610,km06lXUQMHh,g7Lh5zbS2En,NbvMUkJmS5N,23,felix
lgfAGuYAdPZ,201610,KKCH0q292Wz,p8KHSw07YH1,NbvMUkJmS5N,188,felix
zpJjBI4BewR,201610,KKCH0q292Wz,p8KHSw07YH1,NbvMUkJmS5N,2,felix
uAlw1jSa1Az,201610,KKCH0q292Wz,g7Lh5zbS2En,NbvMUkJmS5N,1,felix
tArf2JT2OGN,201610,KKCH0q292Wz,cJKLG2tjEmO,NbvMUkJmS5N,3,felix
tArf2JT2OGN,201610,KKCH0q292Wz,g7Lh5zbS2En,NbvMUkJmS5N,12,felix
lgfAGuYAdPZ,201610,pnELrefcHxQ,p8KHSw07YH1,OdLHu28BL28,125,felix
lgfAGuYAdPZ,201610,pnELrefcHxQ,lbCDtnQRrh6,OdLHu28BL28,72,felix
zpJjBI4BewR,201610,pnELrefcHxQ,p8KHSw07YH1,OdLHu28BL28,3,felix
zpJjBI4BewR,201610,pnELrefcHxQ,lbCDtnQRrh6,OdLHu28BL28,2,felix
uAlw1jSa1Az,201610,pnELrefcHxQ,cJKLG2tjEmO,OdLHu28BL28,2,felix
uAlw1jSa1Az,201610,pnELrefcHxQ,g7Lh5zbS2En,OdLHu28BL28,10,felix
tArf2JT2OGN,201610,pnELrefcHxQ,cJKLG2tjEmO,OdLHu28BL28,21,felix
tArf2JT2OGN,201610,pnELrefcHxQ,g7Lh5zbS2En,OdLHu28BL28,149,felix
lgfAGuYAdPZ,201610,x8kNXLmgEDu,p8KHSw07YH1,NbvMUkJmS5N,205,felix
lgfAGuYAdPZ,201610,x8kNXLmgEDu,lbCDtnQRrh6,NbvMUkJmS5N,97,felix
zpJjBI4BewR,201610,x8kNXLmgEDu,p8KHSw07YH1,NbvMUkJmS5N,8,felix
zpJjBI4BewR,201610,x8kNXLmgEDu,lbCDtnQRrh6,NbvMUkJmS5N,2,felix
uAlw1jSa1Az,201610,x8kNXLmgEDu,g7Lh5zbS2En,NbvMUkJmS5N,4,felix
tArf2JT2OGN,201610,x8kNXLmgEDu,cJKLG2tjEmO,NbvMUkJmS5N,6,felix
tArf2JT2OGN,201610,x8kNXLmgEDu,g7Lh5zbS2En,NbvMUkJmS5N,30,felix
lgfAGuYAdPZ,201610,CQHJigpFnWc,lbCDtnQRrh6,NbvMUkJmS5N,4,felix
lgfAGuYAdPZ,201610,ZSphtl0DYFq,p8KHSw07YH1,NbvMUkJmS5N,706,felix
lgfAGuYAdPZ,201610,ZSphtl0DYFq,lbCDtnQRrh6,NbvMUkJmS5N,95,felix
zpJjBI4BewR,201610,ZSphtl0DYFq,lbCDtnQRrh6,NbvMUkJmS5N,1,felix
uAlw1jSa1Az,201610,ZSphtl0DYFq,g7Lh5zbS2En,NbvMUkJmS5N,3,felix
tArf2JT2OGN,201610,ZSphtl0DYFq,cJKLG2tjEmO,NbvMUkJmS5N,1,felix
tArf2JT2OGN,201610,ZSphtl0DYFq,g7Lh5zbS2En,NbvMUkJmS5N,9,felix
lgfAGuYAdPZ,201610,Mi0pnaEXWh2,p8KHSw07YH1,NbvMUkJmS5N,311,felix
lgfAGuYAdPZ,201610,Mi0pnaEXWh2,lbCDtnQRrh6,NbvMUkJmS5N,170,felix
zpJjBI4BewR,201610,Mi0pnaEXWh2,lbCDtnQRrh6,NbvMUkJmS5N,3,felix
uAlw1jSa1Az,201610,Mi0pnaEXWh2,g7Lh5zbS2En,NbvMUkJmS5N,5,felix
tArf2JT2OGN,201610,Mi0pnaEXWh2,cJKLG2tjEmO,NbvMUkJmS5N,4,felix
tArf2JT2OGN,201610,Mi0pnaEXWh2,g7Lh5zbS2En,NbvMUkJmS5N,36,felix
lgfAGuYAdPZ,201610,FdzyWE8bSST,p8KHSw07YH1,OdLHu28BL28,159,felix
lgfAGuYAdPZ,201610,FdzyWE8bSST,lbCDtnQRrh6,OdLHu28BL28,43,felix
zpJjBI4BewR,201610,FdzyWE8bSST,lbCDtnQRrh6,OdLHu28BL28,3,felix
uAlw1jSa1Az,201610,FdzyWE8bSST,cJKLG2tjEmO,OdLHu28BL28,1,felix
uAlw1jSa1Az,201610,FdzyWE8bSST,g7Lh5zbS2En,OdLHu28BL28,6,felix
tArf2JT2OGN,201610,FdzyWE8bSST,cJKLG2tjEmO,OdLHu28BL28,9,felix
tArf2JT2OGN,201610,FdzyWE8bSST,g7Lh5zbS2En,OdLHu28BL28,98,felix
lgfAGuYAdPZ,201610,WK5p6zkEhfX,p8KHSw07YH1,NbvMUkJmS5N,72,felix
uAlw1jSa1Az,201610,WK5p6zkEhfX,g7Lh5zbS2En,NbvMUkJmS5N,3,felix
tArf2JT2OGN,201610,WK5p6zkEhfX,cJKLG2tjEmO,NbvMUkJmS5N,3,felix
tArf2JT2OGN,201610,WK5p6zkEhfX,g7Lh5zbS2En,NbvMUkJmS5N,20,felix
lgfAGuYAdPZ,201610,SmwH1kSTv25,p8KHSw07YH1,NbvMUkJmS5N,14,felix
lgfAGuYAdPZ,201610,SmwH1kSTv25,lbCDtnQRrh6,NbvMUkJmS5N,11,felix
uAlw1jSa1Az,201610,SmwH1kSTv25,g7Lh5zbS2En,NbvMUkJmS5N,1,felix
tArf2JT2OGN,201610,SmwH1kSTv25,g7Lh5zbS2En,NbvMUkJmS5N,2,felix
lgfAGuYAdPZ,201610,oFxoGR6nj0P,p8KHSw07YH1,NbvMUkJmS5N,207,felix
zpJjBI4BewR,201610,oFxoGR6nj0P,p8KHSw07YH1,NbvMUkJmS5N,2,felix
uAlw1jSa1Az,201610,oFxoGR6nj0P,cJKLG2tjEmO,NbvMUkJmS5N,1,felix
uAlw1jSa1Az,201610,oFxoGR6nj0P,g7Lh5zbS2En,NbvMUkJmS5N,7,felix
tArf2JT2OGN,201610,oFxoGR6nj0P,cJKLG2tjEmO,NbvMUkJmS5N,1,felix
tArf2JT2OGN,201610,oFxoGR6nj0P,g7Lh5zbS2En,NbvMUkJmS5N,26,felix
lgfAGuYAdPZ,201610,a7wnPPpUHuA,p8KHSw07YH1,NbvMUkJmS5N,18,felix
zpJjBI4BewR,201610,a7wnPPpUHuA,p8KHSw07YH1,NbvMUkJmS5N,1,felix
uAlw1jSa1Az,201610,a7wnPPpUHuA,g7Lh5zbS2En,NbvMUkJmS5N,1,felix
tArf2JT2OGN,201610,a7wnPPpUHuA,cJKLG2tjEmO,NbvMUkJmS5N,1,felix
tArf2JT2OGN,201610,a7wnPPpUHuA,g7Lh5zbS2En,NbvMUkJmS5N,8,felix
lgfAGuYAdPZ,201610,BnKE3TF4LF7,p8KHSw07YH1,NbvMUkJmS5N,1,felix
lgfAGuYAdPZ,201610,dLQjsqOgttT,p8KHSw07YH1,NbvMUkJmS5N,9,felix
lgfAGuYAdPZ,201610,dLQjsqOgttT,lbCDtnQRrh6,NbvMUkJmS5N,14,felix
zpJjBI4BewR,201610,dLQjsqOgttT,lbCDtnQRrh6,NbvMUkJmS5N,1,felix
uAlw1jSa1Az,201610,dLQjsqOgttT,g7Lh5zbS2En,NbvMUkJmS5N,4,felix
tArf2JT2OGN,201610,dLQjsqOgttT,cJKLG2tjEmO,NbvMUkJmS5N,2,felix
tArf2JT2OGN,201610,dLQjsqOgttT,g7Lh5zbS2En,NbvMUkJmS5N,10,felix
lgfAGuYAdPZ,201610,xWpiITvlGmC,p8KHSw07YH1,NbvMUkJmS5N,2,felix
lgfAGuYAdPZ,201610,xWpiITvlGmC,lbCDtnQRrh6,NbvMUkJmS5N,26,felix
zpJjBI4BewR,201610,xWpiITvlGmC,lbCDtnQRrh6,NbvMUkJmS5N,2,felix
uAlw1jSa1Az,201610,xWpiITvlGmC,g7Lh5zbS2En,NbvMUkJmS5N,1,felix
tArf2JT2OGN,201610,xWpiITvlGmC,g7Lh5zbS2En,NbvMUkJmS5N,2,felix
lgfAGuYAdPZ,201610,SuUvBXuwKzr,p8KHSw07YH1,NbvMUkJmS5N,292,felix
lgfAGuYAdPZ,201610,SuUvBXuwKzr,lbCDtnQRrh6,NbvMUkJmS5N,39,felix
zpJjBI4BewR,201610,SuUvBXuwKzr,lbCDtnQRrh6,NbvMUkJmS5N,1,felix
uAlw1jSa1Az,201610,SuUvBXuwKzr,g7Lh5zbS2En,NbvMUkJmS5N,2,felix
tArf2JT2OGN,201610,SuUvBXuwKzr,cJKLG2tjEmO,NbvMUkJmS5N,4,felix
tArf2JT2OGN,201610,SuUvBXuwKzr,g7Lh5zbS2En,NbvMUkJmS5N,15,felix
lgfAGuYAdPZ,201610,VoW67kdzIju,lbCDtnQRrh6,NbvMUkJmS5N,13,felix
lgfAGuYAdPZ,201610,gKXNQonSJV4,p8KHSw07YH1,NbvMUkJmS5N,77,felix
zpJjBI4BewR,201610,gKXNQonSJV4,p8KHSw07YH1,NbvMUkJmS5N,1,felix
uAlw1jSa1Az,201610,gKXNQonSJV4,cJKLG2tjEmO,NbvMUkJmS5N,1,felix
uAlw1jSa1Az,201610,gKXNQonSJV4,g7Lh5zbS2En,NbvMUkJmS5N,3,felix
tArf2JT2OGN,201610,gKXNQonSJV4,cJKLG2tjEmO,NbvMUkJmS5N,3,felix
tArf2JT2OGN,201610,gKXNQonSJV4,g7Lh5zbS2En,NbvMUkJmS5N,22,felix
lgfAGuYAdPZ,201610,DwPhw6gtPgG,p8KHSw07YH1,NbvMUkJmS5N,347,felix
lgfAGuYAdPZ,201610,DwPhw6gtPgG,lbCDtnQRrh6,NbvMUkJmS5N,90,felix
zpJjBI4BewR,201610,DwPhw6gtPgG,lbCDtnQRrh6,NbvMUkJmS5N,1,felix
uAlw1jSa1Az,201610,DwPhw6gtPgG,g7Lh5zbS2En,NbvMUkJmS5N,3,felix
tArf2JT2OGN,201610,DwPhw6gtPgG,cJKLG2tjEmO,NbvMUkJmS5N,4,felix
tArf2JT2OGN,201610,DwPhw6gtPgG,g7Lh5zbS2En,NbvMUkJmS5N,25,felix
lgfAGuYAdPZ,201610,exexghdqEkv,p8KHSw07YH1,NbvMUkJmS5N,341,felix
lgfAGuYAdPZ,201610,exexghdqEkv,lbCDtnQRrh6,NbvMUkJmS5N,93,felix
zpJjBI4BewR,201610,exexghdqEkv,lbCDtnQRrh6,NbvMUkJmS5N,1,felix
uAlw1jSa1Az,201610,exexghdqEkv,cJKLG2tjEmO,NbvMUkJmS5N,1,felix
uAlw1jSa1Az,201610,exexghdqEkv,g7Lh5zbS2En,NbvMUkJmS5N,6,felix
tArf2JT2OGN,201610,exexghdqEkv,cJKLG2tjEmO,NbvMUkJmS5N,1,felix
tArf2JT2OGN,201610,exexghdqEkv,g7Lh5zbS2En,NbvMUkJmS5N,16,felix
lgfAGuYAdPZ,201610,tEu5VkVwaK7,p8KHSw07YH1,OdLHu28BL28,1601,felix
lgfAGuYAdPZ,201610,tEu5VkVwaK7,lbCDtnQRrh6,OdLHu28BL28,330,felix
zpJjBI4BewR,201610,tEu5VkVwaK7,p8KHSw07YH1,OdLHu28BL28,3,felix
zpJjBI4BewR,201610,tEu5VkVwaK7,lbCDtnQRrh6,OdLHu28BL28,3,felix
uAlw1jSa1Az,201610,tEu5VkVwaK7,cJKLG2tjEmO,OdLHu28BL28,1,felix
uAlw1jSa1Az,201610,tEu5VkVwaK7,g7Lh5zbS2En,OdLHu28BL28,6,felix
tArf2JT2OGN,201610,tEu5VkVwaK7,cJKLG2tjEmO,OdLHu28BL28,12,felix
tArf2JT2OGN,201610,tEu5VkVwaK7,g7Lh5zbS2En,OdLHu28BL28,86,felix
lgfAGuYAdPZ,201610,HIhxuWPjswX,p8KHSw07YH1,NbvMUkJmS5N,3,felix
lgfAGuYAdPZ,201610,HIhxuWPjswX,lbCDtnQRrh6,NbvMUkJmS5N,2,felix
lgfAGuYAdPZ,201610,OjbVkzap0Nz,p8KHSw07YH1,NbvMUkJmS5N,197,felix
zpJjBI4BewR,201610,OjbVkzap0Nz,p8KHSw07YH1,NbvMUkJmS5N,1,felix
uAlw1jSa1Az,201610,OjbVkzap0Nz,cJKLG2tjEmO,NbvMUkJmS5N,1,felix
uAlw1jSa1Az,201610,OjbVkzap0Nz,g7Lh5zbS2En,NbvMUkJmS5N,2,felix
tArf2JT2OGN,201610,OjbVkzap0Nz,cJKLG2tjEmO,NbvMUkJmS5N,3,felix
tArf2JT2OGN,201610,OjbVkzap0Nz,g7Lh5zbS2En,NbvMUkJmS5N,13,felix
lgfAGuYAdPZ,201610,lna5hD9un4O,p8KHSw07YH1,OdLHu28BL28,17,felix
lgfAGuYAdPZ,201610,lna5hD9un4O,lbCDtnQRrh6,OdLHu28BL28,25,felix
zpJjBI4BewR,201610,lna5hD9un4O,p8KHSw07YH1,OdLHu28BL28,1,felix
zpJjBI4BewR,201610,lna5hD9un4O,lbCDtnQRrh6,OdLHu28BL28,1,felix
uAlw1jSa1Az,201610,lna5hD9un4O,cJKLG2tjEmO,OdLHu28BL28,1,felix
uAlw1jSa1Az,201610,lna5hD9un4O,g7Lh5zbS2En,OdLHu28BL28,11,felix
tArf2JT2OGN,201610,lna5hD9un4O,cJKLG2tjEmO,OdLHu28BL28,12,felix
tArf2JT2OGN,201610,lna5hD9un4O,g7Lh5zbS2En,OdLHu28BL28,157,felix
lgfAGuYAdPZ,201610,ClVMQmETF4u,p8KHSw07YH1,NbvMUkJmS5N,581,felix
lgfAGuYAdPZ,201610,ClVMQmETF4u,lbCDtnQRrh6,NbvMUkJmS5N,453,felix
zpJjBI4BewR,201610,ClVMQmETF4u,p8KHSw07YH1,NbvMUkJmS5N,9,felix
zpJjBI4BewR,201610,ClVMQmETF4u,lbCDtnQRrh6,NbvMUkJmS5N,9,felix
uAlw1jSa1Az,201610,ClVMQmETF4u,cJKLG2tjEmO,NbvMUkJmS5N,2,felix
uAlw1jSa1Az,201610,ClVMQmETF4u,g7Lh5zbS2En,NbvMUkJmS5N,17,felix
tArf2JT2OGN,201610,ClVMQmETF4u,cJKLG2tjEmO,NbvMUkJmS5N,19,felix
tArf2JT2OGN,201610,ClVMQmETF4u,g7Lh5zbS2En,NbvMUkJmS5N,139,felix
uAlw1jSa1Az,201610,ZewCoggKllt,g7Lh5zbS2En,NbvMUkJmS5N,1,felix
tArf2JT2OGN,201610,ZewCoggKllt,g7Lh5zbS2En,NbvMUkJmS5N,3,felix
lgfAGuYAdPZ,201610,m6ITwjXu5J5,p8KHSw07YH1,OdLHu28BL28,75,felix
lgfAGuYAdPZ,201610,m6ITwjXu5J5,lbCDtnQRrh6,OdLHu28BL28,302,felix
zpJjBI4BewR,201610,m6ITwjXu5J5,p8KHSw07YH1,OdLHu28BL28,1,felix
zpJjBI4BewR,201610,m6ITwjXu5J5,lbCDtnQRrh6,OdLHu28BL28,9,felix
uAlw1jSa1Az,201610,m6ITwjXu5J5,cJKLG2tjEmO,OdLHu28BL28,3,felix
uAlw1jSa1Az,201610,m6ITwjXu5J5,g7Lh5zbS2En,OdLHu28BL28,29,felix
tArf2JT2OGN,201610,m6ITwjXu5J5,cJKLG2tjEmO,OdLHu28BL28,20,felix
tArf2JT2OGN,201610,m6ITwjXu5J5,g7Lh5zbS2En,OdLHu28BL28,233,felix
lgfAGuYAdPZ,201610,RG4eEDBQ8tm,p8KHSw07YH1,OdLHu28BL28,17,felix
lgfAGuYAdPZ,201610,RG4eEDBQ8tm,lbCDtnQRrh6,OdLHu28BL28,101,felix
zpJjBI4BewR,201610,RG4eEDBQ8tm,lbCDtnQRrh6,OdLHu28BL28,3,felix
uAlw1jSa1Az,201610,RG4eEDBQ8tm,g7Lh5zbS2En,OdLHu28BL28,8,felix
tArf2JT2OGN,201610,RG4eEDBQ8tm,cJKLG2tjEmO,OdLHu28BL28,6,felix
tArf2JT2OGN,201610,RG4eEDBQ8tm,g7Lh5zbS2En,OdLHu28BL28,130,felix
lgfAGuYAdPZ,201610,rwQbZ1QRtak,p8KHSw07YH1,NbvMUkJmS5N,1,felix
lgfAGuYAdPZ,201610,rwQbZ1QRtak,lbCDtnQRrh6,NbvMUkJmS5N,5,felix
lgfAGuYAdPZ,201610,sUhGF9KD3sc,p8KHSw07YH1,NbvMUkJmS5N,4,felix
lgfAGuYAdPZ,201610,sUhGF9KD3sc,lbCDtnQRrh6,NbvMUkJmS5N,3,felix
uAlw1jSa1Az,201610,sUhGF9KD3sc,g7Lh5zbS2En,NbvMUkJmS5N,1,felix
tArf2JT2OGN,201610,sUhGF9KD3sc,cJKLG2tjEmO,NbvMUkJmS5N,1,felix
tArf2JT2OGN,201610,sUhGF9KD3sc,g7Lh5zbS2En,NbvMUkJmS5N,2,felix
lgfAGuYAdPZ,201610,IlsLa3XVbDY,p8KHSw07YH1,NbvMUkJmS5N,14,felix
tArf2JT2OGN,201610,IlsLa3XVbDY,g7Lh5zbS2En,NbvMUkJmS5N,2,felix
lgfAGuYAdPZ,201610,sk9ycClAxDu,p8KHSw07YH1,NbvMUkJmS5N,359,felix
lgfAGuYAdPZ,201610,sk9ycClAxDu,lbCDtnQRrh6,NbvMUkJmS5N,97,felix
zpJjBI4BewR,201610,sk9ycClAxDu,lbCDtnQRrh6,NbvMUkJmS5N,1,felix
uAlw1jSa1Az,201610,sk9ycClAxDu,g7Lh5zbS2En,NbvMUkJmS5N,2,felix
tArf2JT2OGN,201610,sk9ycClAxDu,cJKLG2tjEmO,NbvMUkJmS5N,3,felix
tArf2JT2OGN,201610,sk9ycClAxDu,g7Lh5zbS2En,NbvMUkJmS5N,13,felix
lgfAGuYAdPZ,201610,O5xsvwvsy27,p8KHSw07YH1,NbvMUkJmS5N,290,felix
zpJjBI4BewR,201610,O5xsvwvsy27,p8KHSw07YH1,NbvMUkJmS5N,1,felix
uAlw1jSa1Az,201610,O5xsvwvsy27,cJKLG2tjEmO,NbvMUkJmS5N,1,felix
uAlw1jSa1Az,201610,O5xsvwvsy27,g7Lh5zbS2En,NbvMUkJmS5N,4,felix
tArf2JT2OGN,201610,O5xsvwvsy27,cJKLG2tjEmO,NbvMUkJmS5N,4,felix
tArf2JT2OGN,201610,O5xsvwvsy27,g7Lh5zbS2En,NbvMUkJmS5N,25,felix
lgfAGuYAdPZ,201610,Hk4RzoagEQy,p8KHSw07YH1,NbvMUkJmS5N,148,felix
lgfAGuYAdPZ,201610,Hk4RzoagEQy,lbCDtnQRrh6,NbvMUkJmS5N,61,felix
zpJjBI4BewR,201610,Hk4RzoagEQy,p8KHSw07YH1,NbvMUkJmS5N,3,felix
zpJjBI4BewR,201610,Hk4RzoagEQy,lbCDtnQRrh6,NbvMUkJmS5N,1,felix
uAlw1jSa1Az,201610,Hk4RzoagEQy,cJKLG2tjEmO,NbvMUkJmS5N,1,felix
uAlw1jSa1Az,201610,Hk4RzoagEQy,g7Lh5zbS2En,NbvMUkJmS5N,5,felix
tArf2JT2OGN,201610,Hk4RzoagEQy,cJKLG2tjEmO,NbvMUkJmS5N,4,felix
tArf2JT2OGN,201610,Hk4RzoagEQy,g7Lh5zbS2En,NbvMUkJmS5N,20,felix
